date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:10:57	59424/59424	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:40:57%20GMT	https://dpboss.boston/jodi-chart-record/karnataka-day.php	dpboss.boston/jodi-chart-record/karnataka-day.html	(from https://dpboss.boston/)
02:10:58	195857/195857	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:40:58%20GMT	https://dpboss.boston/panel-chart-record/karnataka-day.php	dpboss.boston/panel-chart-record/karnataka-day.html	(from https://dpboss.boston/)
02:10:58	46522/46522	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:40:59%20GMT	https://dpboss.boston/jodi-chart-record/time-bazar-morning.php	dpboss.boston/jodi-chart-record/time-bazar-morning.html	(from https://dpboss.boston/)
02:11:00	190119/190119	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:00%20GMT	https://dpboss.boston/panel-chart-record/time-bazar-morning.php	dpboss.boston/panel-chart-record/time-bazar-morning.html	(from https://dpboss.boston/)
02:11:00	60161/60161	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:01%20GMT	https://dpboss.boston/jodi-chart-record/main-sridevi-day.php	dpboss.boston/jodi-chart-record/main-sridevi-day.html	(from https://dpboss.boston/)
02:11:02	193195/193195	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:02%20GMT	https://dpboss.boston/panel-chart-record/main-sridevi-day.php	dpboss.boston/panel-chart-record/main-sridevi-day.html	(from https://dpboss.boston/)
02:11:03	81021/81021	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:03%20GMT	https://dpboss.boston/jodi-chart-record/time-bazar.php	dpboss.boston/jodi-chart-record/time-bazar.html	(from https://dpboss.boston/)
02:11:04	190474/190474	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:04%20GMT	https://dpboss.boston/panel-chart-record/time-bazar.php	dpboss.boston/panel-chart-record/time-bazar.html	(from https://dpboss.boston/)
02:11:04	60068/60068	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:05%20GMT	https://dpboss.boston/jodi-chart-record/tara-mumbai-day.php	dpboss.boston/jodi-chart-record/tara-mumbai-day.html	(from https://dpboss.boston/)
02:11:06	180110/180110	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:06%20GMT	https://dpboss.boston/panel-chart-record/tara-mumbai-day.php	dpboss.boston/panel-chart-record/tara-mumbai-day.html	(from https://dpboss.boston/)
02:11:07	78246/78246	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:07%20GMT	https://dpboss.boston/jodi-chart-record/prabhat.php	dpboss.boston/jodi-chart-record/prabhat.html	(from https://dpboss.boston/)
02:11:08	307721/307721	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:08%20GMT	https://dpboss.boston/panel-chart-record/prabhat.php	dpboss.boston/panel-chart-record/prabhat.html	(from https://dpboss.boston/)
02:11:09	73591/73591	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:09%20GMT	https://dpboss.boston/jodi-chart-record/diamond.php	dpboss.boston/jodi-chart-record/diamond.html	(from https://dpboss.boston/)
02:11:10	259835/259835	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:10%20GMT	https://dpboss.boston/panel-chart-record/diamond.php	dpboss.boston/panel-chart-record/diamond.html	(from https://dpboss.boston/)
02:11:10	63718/63718	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:11%20GMT	https://dpboss.boston/jodi-chart-record/time-bazar-day.php	dpboss.boston/jodi-chart-record/time-bazar-day.html	(from https://dpboss.boston/)
02:11:12	225176/225176	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:12%20GMT	https://dpboss.boston/panel-chart-record/time-bazar-day.php	dpboss.boston/panel-chart-record/time-bazar-day.html	(from https://dpboss.boston/)
02:11:12	70960/70960	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:13%20GMT	https://dpboss.boston/jodi-chart-record/milan-day.php	dpboss.boston/jodi-chart-record/milan-day.html	(from https://dpboss.boston/)
02:11:14	146162/146162	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:14%20GMT	https://dpboss.boston/panel-chart-record/milan-day.php	dpboss.boston/panel-chart-record/milan-day.html	(from https://dpboss.boston/)
02:11:15	64876/64876	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:15%20GMT	https://dpboss.boston/jodi-chart-record/main-bazar-day.php	dpboss.boston/jodi-chart-record/main-bazar-day.html	(from https://dpboss.boston/)
02:11:16	206744/206744	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:16%20GMT	https://dpboss.boston/panel-chart-record/main-bazar-day.php	dpboss.boston/panel-chart-record/main-bazar-day.html	(from https://dpboss.boston/)
02:11:17	74764/74764	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:17%20GMT	https://dpboss.boston/jodi-chart-record/puna-bazar.php	dpboss.boston/jodi-chart-record/puna-bazar.html	(from https://dpboss.boston/)
02:11:18	238594/238594	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:18%20GMT	https://dpboss.boston/panel-chart-record/puna-bazar.php	dpboss.boston/panel-chart-record/puna-bazar.html	(from https://dpboss.boston/)
02:11:19	29911/29911	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:19%20GMT	https://dpboss.boston/jodi-chart-record/new-time-bazar.php	dpboss.boston/jodi-chart-record/new-time-bazar.html	(from https://dpboss.boston/)
02:11:20	62523/62523	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:20%20GMT	https://dpboss.boston/panel-chart-record/new-time-bazar.php	dpboss.boston/panel-chart-record/new-time-bazar.html	(from https://dpboss.boston/)
02:11:21	112642/112642	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:19%20GMT	https://dpboss.boston/jodi-chart-record/kalyan.php	dpboss.boston/jodi-chart-record/kalyan.html	(from https://dpboss.boston/)
02:11:22	173374/173374	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:22%20GMT	https://dpboss.boston/panel-chart-record/kalyan.php	dpboss.boston/panel-chart-record/kalyan.html	(from https://dpboss.boston/)
02:11:22	89663/89663	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:23%20GMT	https://dpboss.boston/jodi-chart-record/sridevi-night.php	dpboss.boston/jodi-chart-record/sridevi-night.html	(from https://dpboss.boston/)
02:11:23	198846/198846	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:22%20GMT	https://dpboss.boston/panel-chart-record/sridevi-night.php	dpboss.boston/panel-chart-record/sridevi-night.html	(from https://dpboss.boston/)
02:11:25	70416/70416	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:25%20GMT	https://dpboss.boston/jodi-chart-record/diamond-night.php	dpboss.boston/jodi-chart-record/diamond-night.html	(from https://dpboss.boston/)
02:11:26	232895/232895	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:26%20GMT	https://dpboss.boston/panel-chart-record/diamond-night.php	dpboss.boston/panel-chart-record/diamond-night.html	(from https://dpboss.boston/)
02:11:27	78288/78288	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:27%20GMT	https://dpboss.boston/jodi-chart-record/madhuri-night.php	dpboss.boston/jodi-chart-record/madhuri-night.html	(from https://dpboss.boston/)
02:11:28	165732/165732	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:28%20GMT	https://dpboss.boston/panel-chart-record/madhuri-night.php	dpboss.boston/panel-chart-record/madhuri-night.html	(from https://dpboss.boston/)
02:11:29	74265/74265	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:29%20GMT	https://dpboss.boston/jodi-chart-record/night-time-bazar.php	dpboss.boston/jodi-chart-record/night-time-bazar.html	(from https://dpboss.boston/)
02:11:30	358595/358595	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:30%20GMT	https://dpboss.boston/panel-chart-record/night-time-bazar.php	dpboss.boston/panel-chart-record/night-time-bazar.html	(from https://dpboss.boston/)
02:11:30	78554/78554	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:31%20GMT	https://dpboss.boston/jodi-chart-record/tara-mumbai-night.php	dpboss.boston/jodi-chart-record/tara-mumbai-night.html	(from https://dpboss.boston/)
02:11:32	249617/249617	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:32%20GMT	https://dpboss.boston/panel-chart-record/tara-mumbai-night.php	dpboss.boston/panel-chart-record/tara-mumbai-night.html	(from https://dpboss.boston/)
02:11:32	63843/63843	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:33%20GMT	https://dpboss.boston/jodi-chart-record/milan-night.php	dpboss.boston/jodi-chart-record/milan-night.html	(from https://dpboss.boston/)
02:11:34	142869/142869	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:34%20GMT	https://dpboss.boston/panel-chart-record/milan-night.php	dpboss.boston/panel-chart-record/milan-night.html	(from https://dpboss.boston/)
02:11:34	70298/70298	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:35%20GMT	https://dpboss.boston/jodi-chart-record/rajdhani-night.php	dpboss.boston/jodi-chart-record/rajdhani-night.html	(from https://dpboss.boston/)
02:11:36	146458/146458	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:36%20GMT	https://dpboss.boston/panel-chart-record/rajdhani-night.php	dpboss.boston/panel-chart-record/rajdhani-night.html	(from https://dpboss.boston/)
02:11:36	72476/72476	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:37%20GMT	https://dpboss.boston/jodi-chart-record/main-bazar.php	dpboss.boston/jodi-chart-record/main-bazar.html	(from https://dpboss.boston/)
02:11:38	125701/125701	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:38%20GMT	https://dpboss.boston/panel-chart-record/main-bazar.php	dpboss.boston/panel-chart-record/main-bazar.html	(from https://dpboss.boston/)
02:11:38	55364/55364	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:39%20GMT	https://dpboss.boston/jodi-chart-record/sridevi-day.php	dpboss.boston/jodi-chart-record/sridevi-day.html	(from https://dpboss.boston/)
02:11:40	181631/181631	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:40%20GMT	https://dpboss.boston/panel-chart-record/sridevi-day.php	dpboss.boston/panel-chart-record/sridevi-day.html	(from https://dpboss.boston/)
02:11:40	41558/41558	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:41%20GMT	https://dpboss.boston/jodi-chart-record/main-sridevi.php	dpboss.boston/jodi-chart-record/main-sridevi.html	(from https://dpboss.boston/)
02:11:42	119587/119587	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:42%20GMT	https://dpboss.boston/panel-chart-record/main-sridevi.php	dpboss.boston/panel-chart-record/main-sridevi.html	(from https://dpboss.boston/)
02:11:42	53415/53415	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:43%20GMT	https://dpboss.boston/jodi-chart-record/maharani-day.php	dpboss.boston/jodi-chart-record/maharani-day.html	(from https://dpboss.boston/)
02:11:44	175307/175307	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:44%20GMT	https://dpboss.boston/panel-chart-record/maharani-day.php	dpboss.boston/panel-chart-record/maharani-day.html	(from https://dpboss.boston/)
02:11:45	25957/25957	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:45%20GMT	https://dpboss.boston/jodi-chart-record/parel-day.php	dpboss.boston/jodi-chart-record/parel-day.html	(from https://dpboss.boston/)
02:11:45	60093/60093	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:46%20GMT	https://dpboss.boston/panel-chart-record/parel-day.php	dpboss.boston/panel-chart-record/parel-day.html	(from https://dpboss.boston/)
02:11:46	61546/61546	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:47%20GMT	https://dpboss.boston/jodi-chart-record/bombay-day.php	dpboss.boston/jodi-chart-record/bombay-day.html	(from https://dpboss.boston/)
02:11:48	192306/192306	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:48%20GMT	https://dpboss.boston/panel-chart-record/bombay-day.php	dpboss.boston/panel-chart-record/bombay-day.html	(from https://dpboss.boston/)
02:11:49	105310/105310	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:49%20GMT	https://dpboss.boston/jodi-chart-record/sahara.php	dpboss.boston/jodi-chart-record/sahara.html	(from https://dpboss.boston/)
02:11:50	284999/284999	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:50%20GMT	https://dpboss.boston/panel-chart-record/sahara.php	dpboss.boston/panel-chart-record/sahara.html	(from https://dpboss.boston/)
02:11:51	79503/79503	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:51%20GMT	https://dpboss.boston/jodi-chart-record/mumbai-morning.php	dpboss.boston/jodi-chart-record/mumbai-morning.html	(from https://dpboss.boston/)
02:11:52	300477/300477	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:52%20GMT	https://dpboss.boston/panel-chart-record/mumbai-morning.php	dpboss.boston/panel-chart-record/mumbai-morning.html	(from https://dpboss.boston/)
02:11:53	56959/56959	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:53%20GMT	https://dpboss.boston/jodi-chart-record/kalyan-night.php	dpboss.boston/jodi-chart-record/kalyan-night.html	(from https://dpboss.boston/)
02:11:54	124903/124903	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:54%20GMT	https://dpboss.boston/panel-chart-record/kalyan-night.php	dpboss.boston/panel-chart-record/kalyan-night.html	(from https://dpboss.boston/)
02:11:55	37576/37576	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:55%20GMT	https://dpboss.boston/jodi-chart-record/prabhat-night.php	dpboss.boston/jodi-chart-record/prabhat-night.html	(from https://dpboss.boston/)
02:11:56	100460/100460	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:56%20GMT	https://dpboss.boston/panel-chart-record/prabhat-night.php	dpboss.boston/panel-chart-record/prabhat-night.html	(from https://dpboss.boston/)
02:11:56	33634/33634	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:57%20GMT	https://dpboss.boston/jodi-chart-record/worli-morning.php	dpboss.boston/jodi-chart-record/worli-morning.html	(from https://dpboss.boston/)
02:11:58	94920/94920	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:58%20GMT	https://dpboss.boston/panel-chart-record/worli-morning.php	dpboss.boston/panel-chart-record/worli-morning.html	(from https://dpboss.boston/)
02:11:59	30712/30712	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:41:59%20GMT	https://dpboss.boston/jodi-chart-record/worli-night.php	dpboss.boston/jodi-chart-record/worli-night.html	(from https://dpboss.boston/)
02:11:59	80861/80861	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:00%20GMT	https://dpboss.boston/panel-chart-record/worli-night.php	dpboss.boston/panel-chart-record/worli-night.html	(from https://dpboss.boston/)
02:12:01	33669/33669	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:01%20GMT	https://dpboss.boston/jodi-chart-record/super-morning.php	dpboss.boston/jodi-chart-record/super-morning.html	(from https://dpboss.boston/)
02:12:02	89046/89046	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:02%20GMT	https://dpboss.boston/panel-chart-record/super-morning.php	dpboss.boston/panel-chart-record/super-morning.html	(from https://dpboss.boston/)
02:12:02	57216/57216	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:03%20GMT	https://dpboss.boston/jodi-chart-record/old-main-mumbai.php	dpboss.boston/jodi-chart-record/old-main-mumbai.html	(from https://dpboss.boston/)
02:12:04	187194/187194	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:04%20GMT	https://dpboss.boston/panel-chart-record/old-main-mumbai.php	dpboss.boston/panel-chart-record/old-main-mumbai.html	(from https://dpboss.boston/)
02:12:04	93070/93070	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:05%20GMT	https://dpboss.boston/jodi-chart-record/madhur-morning.php	dpboss.boston/jodi-chart-record/madhur-morning.html	(from https://dpboss.boston/)
02:12:06	254334/254334	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:06%20GMT	https://dpboss.boston/panel-chart-record/madhur-morning.php	dpboss.boston/panel-chart-record/madhur-morning.html	(from https://dpboss.boston/)
02:12:06	109401/109401	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:07%20GMT	https://dpboss.boston/jodi-chart-record/madhur-day.php	dpboss.boston/jodi-chart-record/madhur-day.html	(from https://dpboss.boston/)
02:12:08	279458/279458	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:08%20GMT	https://dpboss.boston/panel-chart-record/madhur-day.php	dpboss.boston/panel-chart-record/madhur-day.html	(from https://dpboss.boston/)
02:12:08	82410/82410	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:09%20GMT	https://dpboss.boston/jodi-chart-record/madhur-night.php	dpboss.boston/jodi-chart-record/madhur-night.html	(from https://dpboss.boston/)
02:12:10	260622/260622	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:10%20GMT	https://dpboss.boston/panel-chart-record/madhur-night.php	dpboss.boston/panel-chart-record/madhur-night.html	(from https://dpboss.boston/)
02:12:11	52728/52728	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:11%20GMT	https://dpboss.boston/jodi-chart-record/shri-day.php	dpboss.boston/jodi-chart-record/shri-day.html	(from https://dpboss.boston/)
02:12:12	174615/174615	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:12%20GMT	https://dpboss.boston/panel-chart-record/shri-day.php	dpboss.boston/panel-chart-record/shri-day.html	(from https://dpboss.boston/)
02:12:12	47210/47210	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:13%20GMT	https://dpboss.boston/jodi-chart-record/shri-night.php	dpboss.boston/jodi-chart-record/shri-night.html	(from https://dpboss.boston/)
02:12:14	143001/143001	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:14%20GMT	https://dpboss.boston/panel-chart-record/shri-night.php	dpboss.boston/panel-chart-record/shri-night.html	(from https://dpboss.boston/)
02:12:14	34016/34016	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:15%20GMT	https://dpboss.boston/jodi-chart-record/ratan-khatri.php	dpboss.boston/jodi-chart-record/ratan-khatri.html	(from https://dpboss.boston/)
02:12:16	79505/79505	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:16%20GMT	https://dpboss.boston/panel-chart-record/ratan-khatri.php	dpboss.boston/panel-chart-record/ratan-khatri.html	(from https://dpboss.boston/)
02:12:17	49556/49556	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:17%20GMT	https://dpboss.boston/jodi-chart-record/maharani-night.php	dpboss.boston/jodi-chart-record/maharani-night.html	(from https://dpboss.boston/)
02:12:18	161131/161131	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:18%20GMT	https://dpboss.boston/panel-chart-record/maharani-night.php	dpboss.boston/panel-chart-record/maharani-night.html	(from https://dpboss.boston/)
02:12:19	59162/59162	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:42:19%20GMT	https://dpboss.boston/jodi-chart-record/padmavathi-night.php	dpboss.boston/jodi-chart-record/padmavathi-night.html	(from https://dpboss.boston/)
